"subj","exp","cond","item","order","reg","word","rt","zrt","res","zres","acc","at","len","rtmean","rtsd","upperbound","lowerbound"
1,"PL","c",15,98,7,"撮影した。",974,-0.209,487.36,-0.084,100,"low","short",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","a",17,80,7,"許可した。",574,-0.347,87.36,0.011,100,"high","short",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","c",11,62,7,"盗んだ。",446,-0.575,-3.76,-0.447,100,"low","short",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","b",14,96,7,"伝えた。",686,-0.082,236.24,0.291,100,"high","long",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","c",3,21,7,"違反した。",926,-0.242,439.36,-0.12,100,"low","short",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","d",12,17,7,"遂行した。",822,-0.184,335.36,-0.017,100,"low","long",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","c",19,7,7,"無くした。",918,-0.247,431.36,-0.126,100,"low","short",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","d",16,82,7,"味見した。",302,-0.663,-184.64,-0.529,100,"low","long",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","b",18,66,7,"語った。",294,-0.795,-155.76,-0.494,100,"high","long",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","a",9,49,7,"保証した。",1646,2.081,1159.36,2.653,100,"high","short",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","a",1,57,7,"見せた。",766,0.088,316.24,0.575,100,"high","short",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","c",23,51,7,"からかった。",2278.56402462938,0.746,1826.49,0.903,100,"low","short",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","a",5,39,7,"あげた。",654,-0.165,204.24,0.299,100,"high","short",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","d",8,41,7,"疑った。",1102,0.074,652.24,0.296,100,"low","long",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","c",7,27,7,"落とした。",550,-0.503,63.36,-0.397,100,"low","short",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","b",2,78,7,"報告した。",734,0.005,247.36,0.313,100,"high","long",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","b",10,37,7,"任せた。",438,-0.533,-11.76,-0.206,100,"high","long",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","a",13,35,7,"知らせた。",1158,0.976,671.36,1.45,100,"high","short",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","b",6,13,7,"贈った。",750,0.034,300.24,0.419,100,"high","long",824.4,484.721341543127,2278.56402462938,-629.76402462938
1,"PL","b",22,94,7,"渡した。",398,-0.606,-51.76,-0.286,100,"high","long",824.4,484.721341543127,2278.56402462938,-629.76402462938
2,"PL","d",7,54,7,"落とした。",542,-0.442,-130.38,-0.475,100,"low","long",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","a",4,35,7,"返却した。",510,-0.492,-162.38,-0.605,100,"high","short",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","d",3,7,7,"違反した。",1950,0.854,1277.62,0.912,100,"low","long",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","b",5,48,7,"あげた",974,0.441,380.02,0.579,100,"high","long",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","d",23,21,7,"からかった。",1110,0.081,398.41,0.046,100,"low","long",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","d",11,27,7,"盗んだ。",1478,0.42,844.82,0.485,100,"low","long",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","b",1,78,7,"見せた。",726,-0.009,92.82,0.004,100,"high","long",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","a",20,88,7,"説明した。",1758,2.335,1085.62,2.471,100,"high","short",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","c",2,100,7,"まとめた。",454,-0.569,-218.38,-0.605,100,"low","short",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","a",16,33,7,"与えた。",438,-0.655,-195.18,-0.685,100,"high","short",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","b",17,92,7,"許可した。",1270,0.98,597.62,1.015,100,"high","long",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","b",9,82,7,"保証した。",846,0.209,173.62,0.166,100,"high","long",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","c",22,96,7,"汚した。",1382,0.074,748.82,0.108,100,"low","short",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","c",14,50,7,"実現した。",430,-0.586,-242.38,-0.623,100,"low","short",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","c",18,68,7,"克服した。",398,-0.608,-274.38,-0.646,100,"low","short",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","c",10,52,7,"再検討した。",1270,-0.003,558.41,-0.032,100,"low","short",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","b",13,44,7,"知らせた。",1198,0.849,525.62,0.87,100,"high","long",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","a",12,60,7,"話した。",1846,2.534,1212.82,2.784,100,"high","short",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","d",19,39,7,"無くした。",3262,2.062,2589.62,2.204,100,"low","long",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","c",6,23,7,"愛した。",2294,0.707,1660.82,0.781,100,"low","short",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
2,"PL","d",15,42,7,"撮影した。",2934,1.76,2261.62,1.881,100,"low","long",1289.04761904762,818.284942803574,3743.90244745834,-1165.8072093631
3,"PL","a",11,37,7,"手渡した。",870,0.324,415.58,0.82,100,"high","short",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","a",7,43,7,"投げた。",598,-0.292,158.29,0.186,100,"high","short",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","c",17,51,7,"忘れていた。",374,-0.625,-95.13,-0.514,100,"low","short",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","a",3,83,7,"説明した。",382,-0.781,-72.42,-0.383,100,"high","short",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","a",23,69,7,"ささげた。",334,-0.89,-120.42,-0.501,100,"high","short",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","b",24,33,7,"払った。",341,-0.709,-98.71,-0.38,100,"high","long",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","c",1,61,7,"破った。",1486,0.147,1046.29,0.328,100,"low","short",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","a",15,93,7,"ご馳走した。",342,-0.872,-127.13,-0.518,100,"high","short",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","d",22,59,7,"汚した。",278,-0.685,-161.71,-0.506,100,"low","long",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","b",12,21,7,"話した。",277,-0.826,-162.71,-0.508,100,"high","long",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","d",18,81,7,"克服した。",390,-0.582,-64.42,-0.41,100,"low","long",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","d",2,45,7,"まとめた。",366,-0.604,-88.42,-0.434,100,"low","long",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","d",10,25,7,"再検討した。",326,-0.641,-143.13,-0.488,100,"low","long",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","a",19,7,7,"求めた。",1589,1.952,1149.29,2.628,100,"high","short",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","d",14,89,7,"実現した。",278,-0.685,-176.42,-0.521,100,"low","long",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","c",9,87,7,"検討した。",422,-0.591,-32.42,-0.468,100,"low","short",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","c",5,99,7,"懐かしがった。",334,-0.652,-149.84,-0.555,100,"low","short",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","b",8,97,7,"勧めた。",366,-0.664,-73.71,-0.33,100,"high","long",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","d",6,73,7,"愛した。",334,-0.633,-105.71,-0.451,100,"low","long",504.6,377.568731979253,1637.30619593776,-628.106195937759
3,"PL","b",4,65,7,"返却した。",405,-0.593,-49.42,-0.281,100,"high","long",504.6,377.568731979253,1637.30619593776,-628.106195937759
4,"PL","d",17,15,7,"忘れていた。",822,-0.184,184.47,-0.165,100,"low","long",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","b",7,98,7,"投げた。",390,-0.62,-168.6,-0.52,100,"high","long",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","c",24,25,7,"心配していた。",2929.64125080043,1.877,3305.01,1.994,100,"low","short",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","a",2,67,7,"報告した。",398,-0.745,-200.06,-0.697,100,"high","short",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","c",8,94,7,"疑った。",374,-0.625,-184.6,-0.58,100,"low","short",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","a",14,71,7,"伝えた。",390,-0.763,-168.6,-0.62,100,"high","short",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","c",4,47,7,"壊した。",334,-0.652,-224.6,-0.61,100,"low","short",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","b",11,63,7,"手渡した。",519,-0.386,-79.06,-0.34,100,"high","long",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","a",6,31,7,"贈った。",1382,1.483,823.4,1.825,100,"high","short",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","a",10,35,7,"任せた。",271,-1.033,-287.6,-0.913,100,"high","short",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","c",12,100,7,"遂行した。",398,-0.608,-200.06,-0.592,100,"low","short",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","b",19,74,7,"求めた。",318,-0.751,-240.6,-0.664,100,"high","long",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","a",22,23,7,"渡した。",694,-0.075,135.4,0.129,100,"high","short",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","b",23,92,7,"ささげた。",342,-0.708,-256.06,-0.695,100,"high","long",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","b",15,57,7,"ご馳走した。",534,-0.358,-103.53,-0.389,100,"high","long",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","b",3,45,7,"説明した。",414,-0.577,-184.06,-0.551,100,"high","long",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","d",13,65,7,"応援した。",342,-0.626,-256.06,-0.599,100,"low","long",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","d",1,39,7,"破った。",333,-0.634,-225.6,-0.569,100,"low","long",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","d",21,76,7,"尊重した。",358,-0.611,-240.06,-0.584,100,"low","long",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","c",20,96,7,"知っていた。",334,-0.652,-303.53,-0.668,100,"low","short",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","c",16,78,7,"味見した。",478,-0.552,-120.06,-0.533,100,"low","short",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","a",18,9,7,"語った。",478,-0.564,-80.6,-0.403,100,"high","short",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
4,"PL","d",5,49,7,"懐かしがった。",325,-0.642,-351.99,-0.694,100,"low","long",617.826086956522,770.605054614638,2929.64125080043,-1693.98907688739
5,"PL","c",19,103,7,"無くした。",726,-0.38,81.98,-0.384,100,"low","short",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","d",20,70,7,"知っていた。",2470,1.333,1783.96,1.411,100,"low","long",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","b",22,12,7,"渡した。",726,-0.009,124,0.066,100,"high","long",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","a",9,54,7,"保証した。",630,-0.22,-14.02,-0.239,100,"high","short",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","a",17,48,7,"許可した。",694,-0.075,49.98,-0.081,100,"high","short",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","c",11,93,7,"盗んだ。",566,-0.491,-36,-0.471,100,"low","short",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","b",18,99,7,"語った。",406,-0.591,-196,-0.574,100,"high","long",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","d",12,18,7,"遂行した。",542,-0.442,-102.02,-0.448,100,"low","long",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","b",6,44,7,"贈った。",662,-0.126,60,-0.062,100,"high","long",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","a",5,74,7,"あげた。",814,0.197,212,0.318,100,"high","short",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","d",24,83,7,"心配していた。",574,-0.412,-154.06,-0.499,100,"low","long",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","c",3,40,7,"違反した。",1246,-0.02,601.98,0,100,"low","short",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","c",15,30,7,"撮影した。",990,-0.197,345.98,-0.189,100,"low","short",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","d",16,24,7,"味見した。",1542,0.479,897.98,0.538,100,"low","long",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","b",10,14,7,"任せた。",710,-0.038,108,0.034,100,"high","long",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","c",7,42,7,"落とした。",1478,0.141,833.98,0.171,100,"low","short",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","a",1,85,7,"見せた。",638,-0.202,36,-0.116,100,"high","short",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","b",14,91,7,"伝えた。",558,-0.315,-44,-0.27,100,"high","long",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","d",8,58,7,"疑った。",654,-0.339,52,-0.296,100,"low","long",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","a",13,89,7,"知らせた。",694,-0.075,49.98,-0.081,100,"high","short",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","a",21,64,7,"言った。",382,-0.781,-220,-0.747,100,"high","short",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","d",4,36,7,"壊した。",2078,0.972,1476,1.107,100,"low","long",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
5,"PL","b",2,101,7,"報告した。",502,-0.417,-142.02,-0.466,100,"high","long",881.826086956522,535.146509435748,2487.26561526376,-723.613441350721
6,"PL","c",2,90,7,"まとめた。",214,-0.736,-604.55,-0.89,100,"low","short",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","b",5,60,7,"あげた",350,-0.693,-344.32,-0.871,100,"high","long",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","d",3,88,7,"違反した。",206,-0.751,-612.55,-0.951,100,"low","long",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","c",14,51,7,"実現した。",198,-0.747,-620.55,-0.902,100,"low","short",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","b",9,100,7,"保証した。",958,0.412,139.45,0.097,100,"high","long",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","a",16,11,7,"与えた。",1102,0.849,345.56,0.647,100,"high","short",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","c",6,62,7,"愛した。",3235.03252682448,1.544,2745.56,1.581,100,"low","short",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","a",8,64,7,"勧めた。",846,0.269,89.56,0.016,100,"high","short",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","b",1,96,7,"見せた。",238,-0.897,-518.44,-1.22,100,"high","long",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","a",4,29,7,"返却した。",1238,1.157,419.45,0.829,100,"high","short",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","c",18,37,7,"克服した。",1486,0.147,667.45,0.048,100,"low","short",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","d",7,55,7,"落とした。",382,-0.589,-436.55,-0.777,100,"low","long",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","c",10,23,7,"再検討した。",1718,0.307,837.33,0.174,100,"low","short",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","d",11,21,7,"盗んだ。",422,-0.552,-334.44,-0.677,100,"low","long",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","d",23,92,7,"からかった。",278,-0.685,-602.67,-0.941,100,"low","long",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","b",13,66,7,"知らせた。",422,-0.562,-396.55,-0.976,100,"high","long",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","d",19,9,7,"無くした。",1686,0.611,867.45,0.508,100,"low","long",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","d",15,98,7,"撮影した。",222,-0.737,-596.55,-0.935,100,"low","long",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","a",20,47,7,"説明した。",1430,1.592,611.45,1.302,100,"high","short",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","c",22,41,7,"汚した。",774,-0.347,17.56,-0.431,100,"low","short",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","a",24,74,7,"払った。",350,-0.854,-406.44,-1.206,100,"high","short",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
6,"PL","a",12,45,7,"話した。",1214,1.103,457.56,0.923,100,"high","short",874.363636363636,786.889630153613,3235.03252682448,-1486.3052540972
7,"PL","b",20,19,7,"説明した。",438,-0.533,-278.41,-0.739,100,"high","long",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","d",2,75,7,"まとめた。",334,-0.633,-382.41,-0.724,100,"low","long",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","c",17,37,7,"忘れていた。",822,-0.314,24.59,-0.426,100,"low","short",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","c",13,63,7,"応援した。",230,-0.724,-486.41,-0.803,100,"low","short",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","d",10,73,7,"再検討した。",358,-0.611,-439.41,-0.78,100,"low","long",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","a",3,29,7,"説明した。",934,0.469,217.59,0.332,100,"high","short",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","d",22,7,7,"汚した。",550,-0.435,-85.42,-0.431,100,"low","long",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","c",21,81,7,"尊重した。",486,-0.547,-230.41,-0.614,100,"low","short",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","c",5,39,7,"懐かしがった。",502,-0.536,-376.4,-0.722,100,"low","short",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","c",1,59,7,"破った。",374,-0.625,-261.42,-0.637,100,"low","short",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","b",8,25,7,"勧めた。",718,-0.024,82.58,-0.017,100,"high","long",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","b",16,71,7,"与えた。",366,-0.664,-269.42,-0.721,100,"high","long",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","a",19,15,7,"求めた。",518,-0.473,-117.42,-0.494,100,"high","short",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","b",4,98,7,"返却した。",534,-0.358,-182.41,-0.547,100,"high","long",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","a",7,21,7,"投げた。",678,-0.111,42.58,-0.1,100,"high","short",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","a",23,69,7,"ささげた。",654,-0.165,-62.41,-0.358,100,"high","short",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","d",18,43,7,"克服した。",310,-0.656,-406.41,-0.747,100,"low","long",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","a",11,47,7,"手渡した。",350,-0.854,-366.41,-1.107,100,"high","short",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","d",14,51,7,"実現した。",358,-0.611,-358.41,-0.7,100,"low","long",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","c",9,77,7,"検討した。",470,-0.558,-246.41,-0.626,100,"low","short",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","b",12,90,7,"話した。",341,-0.709,-294.42,-0.772,100,"high","long",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","d",6,41,7,"愛した。",366,-0.604,-269.42,-0.612,100,"low","long",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","a",15,84,7,"ご馳走した。",406,-0.727,-391.41,-1.169,100,"high","short",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
7,"PL","b",24,67,7,"払った。",470,-0.475,-165.42,-0.513,100,"high","long",481.958333333333,172.231512333196,998.65287033292,-34.7362036662535
8,"PL","b",19,73,7,"求めた。",1526,1.445,764.01,1.348,100,"high","long",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","b",15,29,7,"ご馳走した。",1086,0.645,205.09,0.229,100,"high","long",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","c",12,7,7,"遂行した。",2158,0.613,1336.55,0.542,100,"low","short",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","a",10,77,7,"任せた。",894,0.378,132.01,0.121,100,"high","short",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","a",22,25,7,"渡した。",574,-0.347,-187.99,-0.668,100,"high","short",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","a",14,45,7,"伝えた。",2166,3.259,1404.01,3.256,100,"high","short",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","b",11,83,7,"手渡した。",2006,2.318,1184.55,2.19,100,"high","long",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","b",23,33,7,"ささげた。",958,0.412,136.55,0.091,100,"high","long",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","c",16,11,7,"味見した。",3814,1.761,2992.55,1.763,100,"low","short",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","d",5,65,7,"懐かしがった。",2094,0.987,1153.63,0.79,100,"low","long",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","d",13,100,7,"応援した。",494,-0.486,-327.45,-0.67,100,"low","long",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","b",7,37,7,"投げた。",982,0.456,220.01,0.259,100,"high","long",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","a",2,49,7,"報告した。",1670,2.135,848.55,1.887,100,"high","short",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","c",8,61,7,"疑った。",3430,1.495,2668.01,1.524,100,"low","short",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","c",4,69,7,"壊した。",2278,0.696,1516.01,0.674,100,"low","short",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","c",24,87,7,"心配していた。",1502,0.158,561.63,-0.03,100,"low","short",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","c",20,71,7,"知っていた。",1382,0.074,501.09,-0.074,100,"low","short",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","d",21,17,7,"尊重した。",1694,0.619,872.55,0.513,100,"low","long",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","d",17,96,7,"忘れていた。",1102,0.074,221.09,-0.129,100,"low","long",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","d",9,85,7,"検討した。",1222,0.184,400.55,0.048,100,"low","long",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","a",6,31,7,"贈った。",2286,3.53,1524.01,3.551,100,"high","short",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","d",1,51,7,"破った。",1470,0.412,708.01,0.351,100,"low","long",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","a",18,91,7,"語った。",878,0.342,116.01,0.081,100,"high","short",1589,842.708057137949,4117.12417141385,-939.124171413848
8,"PL","b",3,55,7,"説明した。",470,-0.475,-351.45,-0.886,100,"high","long",1589,842.708057137949,4117.12417141385,-939.124171413848
9,"PL","a",1,14,7,"見せた。",702,-0.057,320.24,0.585,100,"high","short",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","b",6,84,7,"贈った。",262,-0.853,-119.76,-0.422,100,"high","long",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","b",10,96,7,"任せた。",262,-0.853,-119.76,-0.422,100,"high","long",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","a",13,40,7,"知らせた。",261,-1.055,-148.69,-0.571,100,"high","short",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","c",11,46,7,"盗んだ。",278,-0.691,-103.76,-0.521,100,"low","short",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","a",5,26,7,"あげた。",310,-0.944,-71.76,-0.381,100,"high","short",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","c",19,42,7,"無くした。",342,-0.647,-67.69,-0.494,100,"low","short",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","b",18,78,7,"語った。",278,-0.824,-103.76,-0.39,100,"high","long",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","c",15,98,7,"撮影した。",230,-0.724,-179.69,-0.577,100,"low","short",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","b",14,18,7,"伝えた。",406,-0.591,24.24,-0.133,100,"high","long",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","b",22,68,7,"渡した。",238,-0.897,-143.76,-0.47,100,"high","long",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","c",3,100,7,"違反した。",222,-0.73,-187.69,-0.582,100,"low","short",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","d",8,90,7,"疑った。",222,-0.737,-159.76,-0.504,100,"low","long",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","d",4,94,7,"壊した。",286,-0.678,-95.76,-0.441,100,"low","long",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
